id,type,address,number,postal_code,municipality,province,location,public,available,hours,coord_x,coord_y,Latitude AED,Longitude AED
594.0,,Dorpsstraat,15.0,3910,Neerpelt,Limburg,,,,,51.2254,5.4685500000000005,51.2254,5.4869818
595.0,,Toekomstlaan,,3910,Neerpelt,Limburg,,,,,51.2254,5.4685500000000005,51.0381763,5.4685500000000005
596.0,,Grote Heide ,14.0,3910,Neerpelt,Limburg,,,,,51.2254,5.4685500000000005,51.2254,5.272507411140435
597.0,,Herent,139.0,3910,Neerpelt,Limburg,,,,,51.2254,5.4685500000000005,51.2254,5.4685500000000005
601.0,,Rue de Trèves ,82.0,1040,Bruxelles,Bruxelles-Brussel,,,,,50.8327,4.3884,50.8327,4.3884
605.0,,Av. Salomé,2.0,1150,Bruxelles,Bruxelles-Brussel,,Y,,,50.8551,4.3707,50.8338787,4.4577238
606.0,,Groot Begijnhof,14.0,3000,Leuven,Vlaams-Brabant,,Y,,,50.8796,4.7009,50.87190675,4.696091442086753
607.0,,Ottergemsesteenweg,413.0,9000,Gent,Oost-Vlaanderen,,,,,51.05,3.7167,51.0288702,3.7318172
608.0,,Albrechtlaan,117.0,9300,Aalst,Oost-Vlaanderen,,,,,50.936,4.0355,50.9380961,4.0544001
609.0,,Zone Industrielle C ,,7181,Feluy,Hainaut,,,,,50.552075,4.26205,50.552075,4.26205
610.0,,Rue de l Industrie ,4.0,1400,Nivelles,Brabant Wallon,,,,,50.59825,4.308949999999999,50.59825,4.308949999999999
612.0,,St. Pietersnieuwstraat ,23.0,9000,Gent,Oost-Vlaanderen,,Y,,,51.05,3.7167,51.0486783,3.7270836
613.0,,St. Pietersnieuwstraat ,23.0,9000,Gent,Oost-Vlaanderen,,Y,,,51.05,3.7167,51.0486783,3.7270836
614.0,,Boulevard de la Woluwe,58.0,1200,Bruxelles,Bruxelles-Brussel,,Y,,,50.8439,4.4291,50.849969,4.4419523
615.0,,Bomastraat,10.0,9000,Gent,Oost-Vlaanderen,,,,,51.05,3.7167,51.0616394,3.7317438
616.0,,Belgiëlei,34.0,2018,Antwerpen,Antwerpen,,,,,51.2199,4.4035,51.205721,4.418194
617.0,,Havenlaan,7.0,3980,Tessenderlo,Limburg,,N,,,51.0651,5.0886,51.2066515,5.0886
620.0,,Rue de la Providence ,114.0,6030,Marchienne-au-Pont,Hainaut,,Y,,,50.4095,4.3788,50.4095,4.3788
621.0,,Place de l Accueil,10.0,1348,Louvain-la-Neuve,Brabant Wallon,,,,,50.6683,4.6144,50.6683,4.6144
623.0,,Weiveldlaan,19.0,1930,Zaventem,Vlaams-Brabant,,,,,50.88275,4.490600000000001,50.88275,4.490600000000001
624.0,,Désiré Delcroixstraat,,9800,Deinze,Oost-Vlaanderen,,,,,50.990945454545454,3.5189545454545454,50.9852111,3.5387223
627.0,,Rue G. D Orange,168.0,4100,Seraing,Liège,,,,,50.57735,5.5187,50.57735,5.5187
629.0,,Onder den toren  ,5.0,2800,Mechelen,Antwerpen,,,,,51.046400000000006,4.468,51.0289961,4.4778934
630.0,,Quai de Willebroeck,35.0,1000,Bruxelles,Bruxelles-Brussel,,Y,,,50.8504,4.3488,50.8581599,4.3487398
631.0,,Koning Albert I  laan  ,8.0,8200,Brugge,West-Vlaanderen,,Y,,,51.19255,3.19515,51.1957035,3.2144026
632.0,,Boudewijnstraat,4.0,2280,Grobbendonk,Antwerpen,,,,,51.1904,4.7356,51.3365685,4.6552013
633.0,,Molendreef ,8.0,2280,Grobbendonk,Antwerpen,,Y,,,51.1904,4.7356,51.1733391,4.7356
729.0,,Boulevard Roi Albert II ,,1210,Bruxelles,Bruxelles-Brussel,,,,,50.8538,4.3728,50.8571804,4.3554652
730.0,,Karmelietenstraat,15.0,1000,Bruxelles,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8504,4.3355671
731.0,,Kleine Zavel ,8.0,1000,Brussel,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8399963,4.3562504
732.0,,Karmelietenstraat,,1000,Brussel,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8504,4.3355671
733.0,,Place de l Université ,1.0,1348,Louvain-la-Neuve,Brabant Wallon,,,,,50.6683,4.6144,50.6683,4.6144
734.0,,Daelemveld ,1002.0,3540,Herk-de-Stad,Limburg,,Y,,,50.947225,5.175675,50.94684425,5.164921200301194
735.0,,Avenue Charles Thielemans,93.0,1150,Bruxelles,Bruxelles-Brussel,,,,,50.8551,4.3707,50.836919,4.4291713
739.0,,Kallo 3 ,3.0,9130,Kallo,Oost-Vlaanderen,,Y,,,51.277,4.2261,51.29018945,4.2875862809509435
740.0,,Nijverheidsstraat,15.0,2260,Oevel,Antwerpen,,Y,,,51.106075,4.9019,51.2999307,4.9019
741.0,,Nijverheidsstraat,15.0,2260,OEVEL,Antwerpen,,Y,,,51.106075,4.9019,51.2999307,4.9019
742.0,,Onkerzelestraat,280.0,9500,Geraardsbergen,Oost-Vlaanderen,,Y,,,50.77062222222222,3.8813333333333335,50.7757204,3.8971119
744.0,,Parc Industriel,,4300,Waremme,Liège,,Y,,,50.69627142857143,5.267071428571429,50.69627142857143,5.267071428571429
745.0,,Chaussée Romaine,176.0,4300,WAREMME,Liège,,Y,,,50.69627142857143,5.267071428571429,50.7186645,5.3164196
746.0,,Stadsplein,1.0,3600,Genk,Limburg,,,,,50.965,5.5008,50.965,5.5008
747.0,,Markt Z/N ,,3980,Tessenderlo,Limburg,,Y,,,51.0651,5.0886,51.0651,5.0886
748.0,,p.a. Markt,21.0,9800,Deinze,Oost-Vlaanderen,,,,,50.990945454545454,3.5189545454545454,50.990945454545454,3.5189545454545454
749.0,,Avenue de l Industrie,1.0,4500,Tihange,Liège,,,,,50.517566666666674,5.227133333333334,50.517566666666674,5.227133333333334
750.0,,Avenue de l industrie ,1.0,4500,Tihange,Liège,,,,,50.517566666666674,5.227133333333334,50.517566666666674,5.227133333333334
751.0,,Avenue de l Industrie ,1.0,4500,Tihange,Liège,,,,,50.517566666666674,5.227133333333334,50.517566666666674,5.227133333333334
752.0,,Av. De L Industrie,1.0,4500,Tihange,Liège,,,,,50.517566666666674,5.227133333333334,50.517566666666674,5.227133333333334
753.0,,Avenue de l Industrie ,1.0,4500,Tihange,Liège,,,,,50.517566666666674,5.227133333333334,50.517566666666674,5.227133333333334
754.0,,Avenue de l Industrie,1.0,4500,Tihange,Liège,,,,,50.517566666666674,5.227133333333334,50.517566666666674,5.227133333333334
755.0,,Avenue de l Industrie,1.0,4500,Tihange,Liège,,,,,50.517566666666674,5.227133333333334,50.517566666666674,5.227133333333334
757.0,,Leonardo Da Vincilaan,4.0,1831,Diegem,Vlaams-Brabant,,,,,50.8973,4.4335,50.8973,4.4335
758.0,,Chaussée de Mons,,7180,Seneffe,Hainaut,,,,,50.5313,4.263,50.7678511,4.2568196
759.0,,Waalstraat,18.0,9870,Zulte,Oost-Vlaanderen,,,,,50.9378,3.4676666666666667,50.9378,3.4676666666666667
762.0,,Rue du Travail 63,63.0,7000,Mons,Hainaut,,N,,,50.4541,3.9523,50.6175912,3.9523
769.0,,Avenue Louise 480 ,480.0,1050,Bruxelles,Bruxelles-Brussel,,,,,50.8333,4.3667,50.8171126,4.3720834
777.0,,Sporthalstraat,12.0,3300,Tienen,Vlaams-Brabant,,Y,,,50.81495555555556,4.924133333333334,50.8915993,4.924133333333334
778.0,,Reizegersstraat,81.0,3300,TIENEN,Vlaams-Brabant,,Y,,,50.81495555555556,4.924133333333334,50.81495555555556,4.924133333333334
779.0,,Rue Laid Burniat,5.0,1348,Louvain-la-Neuve,Brabant Wallon,,,,,50.6683,4.6144,50.6683,4.6144
781.0,,Rue du Panorama,57.0,4801,Stembert,Liège,,,,,50.5911,5.894,50.6179374,5.894
782.0,,Rue du Châtelet,266.0,6030,MARCHIENNE-AU-PONT,Hainaut,,,,,50.4095,4.3788,50.4095,4.3788
783.0,,Rue du Châtelet ,266.0,6030,MARCHIENNE-AU-PONT,Hainaut,,,,,50.4095,4.3788,50.4095,4.3788
784.0,,Koning Albertlaan ,1.0,9840,De,Oost-Vlaanderen,,Y,,,50.98635,3.67035,51.0175766,3.67035
785.0,,Polderbos ,20.0,9840,De,Oost-Vlaanderen,,Y,,,50.98635,3.67035,50.9405479,3.67035
789.0,,Boulevard Charlemagne ,,1000,Bruxelles,Bruxelles-Brussel,,Y,,,50.8504,4.3488,50.8504,4.3488
790.0,,Avenue des Combattants,35.0,1490,Court-Saint-Etienne,Brabant Wallon,,,,,50.6338,4.5685,50.6725051,4.5703731
791.0,,Avenue Einstein,2.0,1300,Wavre,Brabant Wallon,,,,,50.706,4.5884,50.706,4.5884
792.0,,Rue Armand Dewolf,2.0,1357,Hélécine,Brabant Wallon,,,,,50.745025,4.915825,50.7465476,4.9730788
794.0,,Chaussée de Charleroi ,110.0,1060,Bruxelles,Bruxelles-Brussel,,,,,50.8276,4.3439,50.8276,4.5290556
795.0,,Rogierplein,11.0,1210,Brussel,Bruxelles-Brussel,,,,,50.8538,4.3728,50.8552517,4.3585855
796.0,,Galileelaan,5.0,1210,Brussel,Bruxelles-Brussel,,,,,50.8538,4.3728,50.8532135,4.3659707
797.0,,Pachecolaan,44.0,1000,Brussel,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8536539,4.3635743
798.0,,Rue de Bois de Four ,,6440,Froidchapelle,Hainaut,,,,,50.185775,4.33035,50.185775,4.33035
799.0,,Rue du Stade,,6762,Virton,Luxembourg,,Y,,,49.554,5.5343,49.554,5.5343
800.0,,A la Cour Marchal,8.0,6760,VIRTON,Luxembourg,,Y,,,49.5634,5.584325,49.5670975,5.5364188
801.0,,Rue Charles Magnette ,17.0,6760,VIRTON,Luxembourg,,Y,,,49.5634,5.584325,49.5634,5.5736976
802.0,,Rue Bollinckx,352.0,1190,Bruxelles,Bruxelles-Brussel,,Y,,,50.8168,4.3278,50.8204849,4.3052856
803.0,,Rue Neuve,123.0,1000,Bruxelles,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8504,4.3488
804.0,,Liersesteenweg,15.0,2640,Mortsel,Antwerpen,,,,,51.167,4.4513,51.1491229,4.5774378
805.0,,Rue Jean Etienne Lenoir,,1348,Louvain-la-Neuve,Brabant Wallon,,,,,50.6683,4.6144,50.6683,4.6144
806.0,,Philipssite,5.0,3001,Leuven,Vlaams-Brabant,,,,,50.8643,4.696,50.86700015,4.714459341590441
807.0,,Louizalaan,222.0,1050,Brussel,Bruxelles-Brussel,,,,,50.8333,4.3667,50.8223816,4.3692712
808.0,,Frankrijklei,79.0,2018,Antwerpen,Antwerpen,,,,,51.2199,4.4035,51.2160507,4.4142482
809.0,,Industrieweg,150.0,3583,Paal,Limburg,,,,,51.0399,5.1723,51.0399,5.1723
810.0,,St. Cordulastraat,,2900,Schoten,Antwerpen,,,,,51.2525,4.5027,51.2508318,4.4987988
811.0,,Spinnerijstraat,100.0,8530,Harelbeke,West-Vlaanderen,,Y,,,50.8534,3.3094,51.0743218,3.3094
812.0,M5066A,Marnixlaan,13.0,1000,Bruxelles,Bruxelles-Brussel,,Y,,,50.8504,4.3488,50.8504,4.3168654
813.0,,Engeland,555.0,1180,Bruxelles,Bruxelles-Brussel,,,,,50.8022,4.3394,50.8022,4.3394
814.0,,Havenlaan,,1000,Brussel,Bruxelles-Brussel,,Y,,,50.8504,4.3488,50.8504,4.3488
815.0,,Ketenislaan Haven ,1500.0,9130,Kallo,Oost-Vlaanderen,,,,,51.277,4.2261,51.2774294,4.3058277
822.0,,Neerveldstraat,105.0,1200,Bruxelles,Bruxelles-Brussel,,,,,50.8439,4.4291,50.8439,4.4291
823.0,,Hombeeksesteenweg ,323.0,2800,Mechelen,Antwerpen,,,,,51.046400000000006,4.468,51.0158702,4.4606295
824.0,,Eggestraat,1.0,2800,MECHELEN,Antwerpen,,,,,51.046400000000006,4.468,51.3056201,4.468
828.0,,Rue du Marquis,5.0,6220,Fleurus,Hainaut,,,,,50.47565,4.52955,50.47565,4.52955
829.0,,Rue du Marquis,,6220,Fleurus,Hainaut,,,,,50.47565,4.52955,50.47565,4.52955
831.0,,Avenue du Général Jadot,11.0,1360,Perwez,Brabant Wallon,,Y,,,50.63884,4.7946599999999995,50.6214077,4.8060357
832.0,,Square de Fré ,1.0,1180,Bruxelles,Bruxelles-Brussel,,,,,50.8022,4.3394,50.80544445,4.348617639664366
833.0,,Rue des Sables ,20.0,1000,Bruxelles,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8504,4.3488
834.0,,Bourgetlaan ,42.0,1130,Bruxelles,Bruxelles-Brussel,,,,,50.8956,4.417,50.8794735,4.4350788
835.0,,Bourgetlaan,42.0,1130,Bruxelles,Bruxelles-Brussel,,,,,50.8956,4.417,50.8794735,4.4350788
836.0,,Bourgetlaan ,42.0,1130,Bruxelles,Bruxelles-Brussel,,,,,50.8956,4.417,50.8794735,4.4350788
837.0,,Bourgetlaan ,42.0,1130,Bruxelles,Bruxelles-Brussel,,,,,50.8956,4.417,50.8794735,4.4350788
838.0,,Mercuriusstraat,27.0,1930,Nossegem,Vlaams-Brabant,,,,,50.88275,4.490600000000001,50.88275,4.490600000000001
839.0,,Generaal Lemanstraat,69.0,2018,Antwerpen,Antwerpen,,,,,51.2199,4.4035,51.2199,4.3821126
840.0,,Quai des Vennes,14.0,4020,Liège,Liège,,,,,50.6468,5.616625,50.6150698,5.5985911
841.0,,Einde Were,106.0,9000,Gent,Oost-Vlaanderen,,,,,51.05,3.7167,51.0502814,3.7024892
842.0,,Woluwedal,102.0,1200,Bruxelles,Bruxelles-Brussel,,,,,50.8439,4.4291,50.8439,4.4291
843.0,,Industriepark,3.0,3290,Diest,Vlaams-Brabant,,Y,,,51.000575,5.068525,51.000575,5.068525
844.0,,Zone Industrielle Feluy C ,,7181,Seneffe,Hainaut,,,,,50.552075,4.26205,50.552075,4.26205
845.0,,Havenlaan ,12.0,3980,Tessenderlo,Limburg,,N,,,51.0651,5.0886,51.2066515,5.0886
846.0,Appareil fixe-Vast apparaat,Rue Mondron,40.0,6042,Lodelinsart,Hainaut,Salle de contrôle du coater,Non-Nee,Oui-Ja,,50.4314,4.4489,50.4314,4.4489
846.0,,Rue Pige-au-Croly,157.0,6042,Charleroi,Hainaut,,N,,,50.4314,4.4489,50.4314,4.4489
847.0,Appareil fixe-Vast apparaat,Rue Mondron ,40.0,6042,Lodelinsart,Hainaut,Entrée du hall 2 : VIG,Non-Nee,Oui-Ja,,50.4314,4.4489,50.4314,4.4489
847.0,,Rue Pige-au-Croly,157.0,6042,CHARLEROI,Hainaut,,N,,,50.4314,4.4489,50.4314,4.4489
848.0,,Pr. Kennedypark,2.0,8500,Kortrijk,West-Vlaanderen,,,,,50.828,3.2649,50.7911474,3.2649
849.0,,Statiestraat,11.0,2560,Nijlen,Antwerpen,,,,,51.145900000000005,4.66,50.8807342,4.7120276
850.0,,Schoolstraat,30.0,2590,Berlaar,Antwerpen,,,,,51.12315,4.6657,51.12315,4.6657
861.0,,Schoonmansveld,28.0,2870,Puurs,Antwerpen,,,,,51.06634,4.30592,51.0628692,4.3288672
862.0,,Avenue Circulaire,3.0,1180,Bruxelles,Bruxelles-Brussel,,Y,,,50.8022,4.3394,50.8022,4.5068674
863.0,,Rue de l Environnement,8.0,4100,Seraing,Liège,,,,,50.57735,5.5187,50.57735,5.5187
864.0,,Kapelledreef ,4.0,9960,Assenede,Oost-Vlaanderen,,,,,51.226,3.7509,51.2655556,3.7509
865.0,,Kasteelstraat ,3.0,9960,Assenede,Oost-Vlaanderen,,Y,,,51.226,3.7509,51.226,3.7509
866.0,,3è Avenue,25.0,4040,Herstal,Liège,,N,,,50.6642,5.6235,50.6642,5.6235
867.0,,Voie de Liège ,33.0,4040,Herstal,Liège,,Y,,,50.6642,5.6235,50.6642,5.6235
869.0,,Rue du Clémarais,,6790,Aubange,Luxembourg,,,,,49.5665,5.8049,49.57337025,5.797396563271248
871.0,,Slakweidestraat,31.0,3630,Maasmechelen,Limburg,,,,,50.97732857142857,5.711042857142857,50.9403461,5.6947822
873.0,,Rue Cardinal Mercier,100.0,7711,Dottignies,Hainaut,,Y,,,50.7333,3.3,50.7333,3.3
874.0,,Rue Père Damien ,2.0,7700,Mouscron,Hainaut,,Y,,,50.74225,3.2212,50.74225,3.2212
875.0,,Rue J. Dechamps ,9.0,1300,Wavre,Brabant Wallon,,,,,50.706,4.5884,50.706,4.5884
876.0,,Rue J. Dechamps,9.0,1300,WAVRE,Brabant Wallon,,,,,50.706,4.5884,50.706,4.5884
877.0,,Avenue de la Couronne ,224.0,1050,Bruxelles,Bruxelles-Brussel,,,,,50.8333,4.3667,50.8166723,4.392069
878.0,,Prinsenstraat ,3.0,1850,Grimbergen,Vlaams-Brabant,,,,,50.9341,4.3721,51.0661831,4.3721
881.0,,Avenue Bouchout ,10.0,1020,Bruxelles,Bruxelles-Brussel,,Y,,,50.8759,4.3484,50.8924342,4.3365816
882.0,,ZI Avenue de Spirou ,23.0,6220,Fleurus,Hainaut,,,,,50.47565,4.52955,50.47565,4.52955
883.0,,Rue des Sols,25.0,1000,Bruxelles,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8504,4.3488
885.0,,Gouverneur Bovesse,74.0,5100,Jambes,Namur,,,,,50.42752,4.900180000000001,50.4564592,4.8720084
886.0,,Port de herstal Pré Wigi ,20.0,4040,Herstal,Liège,,,,,50.6642,5.6235,50.6642,5.6235
887.0,,Avenue Oscar Jespers,75.0,1200,Bruxelles,Bruxelles-Brussel,,Y,,,50.8439,4.4291,50.8584398,4.4399397
889.0,,Avenue Oscar Jespers,75.0,1200,Bruxelles,Bruxelles-Brussel,,N,,,50.8439,4.4291,50.8584398,4.4399397
891.0,,Avenue Adile ,1.0,1310,La hulpe,Brabant Wallon,,,,,50.7309,4.4858,50.7309,4.4858
892.0,,Avenue Solvay ,81.0,1310,La hulpe,Brabant Wallon,,,,,50.7309,4.4858,50.7359967,4.5911365
893.0,,Avenue Solvay ,81.0,1310,La hulpe,Brabant Wallon,,Y,,,50.7309,4.4858,50.7359967,4.5911365
894.0,,Chaussée de Bruxelles ,135.0,1310,La hulpe,Brabant Wallon,,,,,50.7309,4.4858,50.5423161,4.4514664
895.0,,Avenue de l Astronomie,14.0,1210,Bruxelles,Bruxelles-Brussel,,,,,50.8538,4.3728,50.849844,4.3690889
896.0,,Hoogbul ,1.0,2250,Olen,Antwerpen,,Y,,,51.1439,4.8598,51.1439,4.8598
898.0,,Av. Ch. Thielemans ,93.0,1150,Bruxelles,Bruxelles-Brussel,,,,,50.8551,4.3707,50.8551,4.3707
938.0,,Rue du Châtelet,206.0,6030,MARCHIENNE-AU-PONT,Hainaut,,,,,50.4095,4.3788,50.4095,4.3788
939.0,,Livingstonelaan,6.0,1000,Brussel,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8450823,4.3776036
940.0,,Av. de Tervuren ,2.0,1040,Bruxelles,Bruxelles-Brussel,,,,,50.8327,4.3884,50.8379859,4.4064568
941.0,,Op  t Zand,51.0,3971,Leopoldsburg,Limburg,,,,,51.1093,5.229,51.0217369,5.229
942.0,,Caïmolaan,118.0,3971,Leopoldsburg,Limburg,,,,,51.1093,5.229,51.1189536,5.2520805
943.0,,De Witteln.,4.0,3971,Leopoldsburg,Limburg,,,,,51.1093,5.229,51.1093,5.2666359
944.0,,Groenstraat,5.0,3980,Tessenderlo,Limburg,,Y,,,51.0651,5.0886,51.0651,5.1474096
946.0,,Villa-Hermosa,1.0,1000,Brussel,Bruxelles-Brussel,,Y,,,50.8504,4.3488,50.8504,4.3488
947.0,,Jubelpark,10.0,1000,Brussel,Bruxelles-Brussel,,Y,,,50.8504,4.3488,50.841036900000006,4.393492421098889
950.0,,Guido Gezellestraat,1.0,8970,Poperinge,West-Vlaanderen,,Y,,,50.834500000000006,2.74865,50.834500000000006,2.74865
951.0,,Ouderdomseweg,3.0,8970,Poperinge,West-Vlaanderen,,Y,,,50.834500000000006,2.74865,50.8195496,2.801191
952.0,,Havendoklaan,,1800,Vilvoorde,Vlaams-Brabant,,,,,50.92905,4.44065,50.9449406,4.4374124
956.0,,Allée de Clerlande ,6.0,1340,Ottignies,Brabant Wallon,,,,,50.6662,4.5585,50.679644,4.5910712
957.0,,Rue de la Spinette,37.0,5140,Sombreffe,Namur,,Y,,,50.514375,4.6029,50.514375,4.6029
958.0,,Porte De Liège,7.0,4342,Hognoul,Liège,,,,,50.6818,5.4539,50.6808304,5.4621857
959.0,,Broekstraat,31.0,1000,Brussel,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8504,4.3488
960.0,,Boulevard de l Empereur ,4.0,1000,Bruxelles,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8504,4.3488
961.0,,Ch. De Charleroi,38.0,1060,Bruxelles,Bruxelles-Brussel,,,,,50.8276,4.3439,50.8276,4.4635378
962.0,,Rue Du Commerce,8.0,1400,Nivelles,Brabant Wallon,,Y,,,50.59825,4.308949999999999,50.59825,4.308949999999999
966.0,,Industriepark,16.0,3300,Tienen,Vlaams-Brabant,,,,,50.81495555555556,4.924133333333334,50.81495555555556,4.924133333333334
967.0,,Paaiestraat,17.0,2500,Lier,Antwerpen,,,,,51.1137,4.5901499999999995,51.1556114,4.5281414
968.0,,Blookbergstraat,7.0,3690,Zutendaal,Limburg,,N,,,50.9331,5.5753,50.9252656,5.5736203
970.0,,Haachtsesteenweg ,672.0,1910,Kampenhout,Vlaams-Brabant,,,,,50.952275,4.5129,50.8659992,4.374581
971.0,,Av. De l Enseignement,16.0,7330,Saint-Ghislain,Hainaut,,,,,50.4482,3.8189,50.4482,3.8189
972.0,,Pantserschipstraat,108.0,9000,Gent,Oost-Vlaanderen,,y,,,51.05,3.7167,51.0912611,3.7281085
973.0,,Pantserschipstraat ,108.0,9000,Gent,Oost-Vlaanderen,,y,,,51.05,3.7167,51.0912611,3.7281085
974.0,,Avenue du Port,57.0,1000,Bruxelles,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8504,4.3488
975.0,,Place des Armateurs,6.0,1000,Bruxelles,Bruxelles-Brussel,,,,,50.8504,4.3488,50.8640432,4.3543671
977.0,,Av. des Anciens Combattants,260.0,1140,Bruxelles,Bruxelles-Brussel,,,,,50.8744,4.399,50.8744,4.399
979.0,,Koning Albert-II laan,19.0,1210,Brussel,Bruxelles-Brussel,,,,,50.8538,4.3728,50.8571804,4.3554652
980.0,,Museumstraat,9.0,1000,Brussel,Bruxelles-Brussel,,Y,,,50.8504,4.3488,50.8504,4.3968444
981.0,,Nelissenlaan ,13.0,3620,Lanaken,Limburg,,Y,,,50.8889,5.64205,50.8396336,5.6262301
982.0,,Berenhofstraat,12.0,3620,Veldwezelt,Limburg,,Y,,,50.8889,5.64205,50.8652786,5.6327974
983.0,,Biesweg,18.0,3620,LANAKEN,Limburg,,Y,,,50.8889,5.64205,50.8889,5.64205
984.0,,Populierenlaan,34.0,3620,Rekem,Limburg,,Y,,,50.8889,5.64205,50.8889,5.64205
985.0,,Kasteelstraat,32.0,3620,Neerharen,Limburg,,Y,,,50.8889,5.64205,50.8313365,5.64205
986.0,,Maaseikersteenweg,55.0,3620,Gellik,Limburg,,Y,,,50.8889,5.64205,50.882623,5.6732876
987.0,,Jan Rosierlaan,1.0,3620,Lanaken,Limburg,,Y,,,50.8889,5.64205,50.8880537,5.6565021
988.0,,Aan De Engelse hof,,3620,LANAKEN,Limburg,,Y,,,50.8889,5.64205,50.8891913,5.6574977
989.0,,Engelse Hof,,3620,LANAKEN,Limburg,,Y,,,50.8889,5.64205,51.1339386,5.64205
993.0,,Poverstraat,75.0,1731,Asse,Vlaams-Brabant,,Y,,,50.8916,4.2751,50.97542,4.2751
994.0,,Provincieplein,1.0,3010,Leuven,Vlaams-Brabant,,Y,,,50.8855,4.7372,50.8774188,4.716767212952754
995.0,,Leuvense weg,48.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.9645015,4.3488
996.0,,Leuvense weg,48.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.9645015,4.3488
997.0,,Leuvense weg,42.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.9645015,4.3488
998.0,,Hertogstraat,61.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8504,4.3488
999.0,,Leuvenseweg,13.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8475191,4.3660228
1000.0,,Leuvenseweg,13.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8475191,4.3660228
1001.0,,Leuvenseweg,21.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8475191,4.3660228
1002.0,,Leuvenseweg,21.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8475191,4.3660228
1003.0,,Leuvenseweg,21.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8475191,4.3660228
1004.0,,Leuvenseweg,21.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8475191,4.3660228
1005.0,,Leuvenseweg ,7.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8475191,4.3660228
1006.0,,Leuvenseweg,7.0,1000,Brussel,Bruxelles-Brussel,,N,,,50.8504,4.3488,50.8475191,4.3660228
1008.0,,Gemeentestraat,41.0,2560,Nijlen,Antwerpen,,Y,,,51.145900000000005,4.66,51.0957515,4.5062164
1009.0,,Rue du Boignées,13.0,1440,Wauthier-Braine,Brabant Wallon,,,,,50.68085000000001,4.2862,50.68085000000001,4.2862
1010.0,,Av. Arnaud Fraiteur Laan,,1050,Bruxelles,Bruxelles-Brussel,,,,,50.8333,4.3667,50.8173089,4.394144
1011.0,,Veldstraat,50.0,9840,De,Oost-Vlaanderen,,Y,,,50.98635,3.67035,50.98635,3.67035
1012.0,,Benzineweg,11.0,2020,Antwerpen,Antwerpen,,,,,51.2199,4.4035,51.1967576,4.3500219
1013.0,,Langerbruggekaai,18.0,9000,Gent,Oost-Vlaanderen,,,,,51.05,3.7167,51.1250174,3.7605844
1014.0,,Drapstraat,76.0,9810,Nazareth,Oost-Vlaanderen,,,,,50.97965,3.6448,50.9587263,3.6065203
1015.0,,Pl. Pierre de Coubertin,1.0,1348,Louvain-la-Neuve,Brabant Wallon,,Y,,,50.6683,4.6144,50.60452085,4.6144
1019.0,,Graaf Jansdijk,1.0,8380,Zeebrugge,West-Vlaanderen,,,,,51.299,3.2001666666666666,51.2927416,3.2001666666666666
1020.0,,Brusselstraat,59.0,2018,Antwerpen,Antwerpen,,,,,51.2199,4.4035,51.2199,4.4035
1021.0,,Station de Redu ,,6890,Redu,Luxembourg,,,,,49.97887142857143,5.229414285714285,50.0020233,5.145139628149533
1022.0,,Rue Station de Redu,,6890,REDU,Luxembourg,,,,,49.97887142857143,5.229414285714285,49.97887142857143,5.229414285714285
1023.0,,Rue Station de Redu,,6890,REDU,Luxembourg,,,,,49.97887142857143,5.229414285714285,49.97887142857143,5.229414285714285
1024.0,,Rue de Limbourg,79.0,4800,Verviers,Liège,,Y,,,50.58286,5.85184,50.667296,6.001066
1026.0,,Krijgsbaan,,2600,Berchem,Antwerpen,,,,,51.1902,4.4326,51.1695945,4.3674352
1027.0,,Woluwelaan,11.0,1830,Machelen,Vlaams-Brabant,,,,,50.9106,4.4417,50.9106,4.4417
1028.0,,Avenue du Progrès,,4432,Alleur,Liège,,,,,50.6896,5.4965,50.6896,5.4965
1029.0,,Savaanstraat,1.0,9810,Eke,Oost-Vlaanderen,,,,,50.97965,3.6448,50.9763043,3.6671995
